Variant,Sequence_Step,Feature,Mean_Abs_IG,Std_Abs_IG_Across_Folds,Mean_IG,N_Folds,Presence_Rate
A,5,RSI_14_Scaled,4.8630583346920275e-06,6.448260398426822e-06,-2.4212102280873893e-06,4,1.0
A,7,Log_Return_1D_Z60,4.853295195950125e-06,4.901092961828433e-06,-7.022268848633217e-07,4,1.0
A,6,Price_to_SMA20_Z60,4.688612188719077e-06,5.229845598519358e-06,4.390931054032432e-07,4,1.0
A,7,QQQ_Volatility_14D,4.549843837686751e-06,5.235603662847132e-06,1.0324315751208957e-06,4,1.0
A,6,Log_Return_5D_Z60,4.432713252233711e-06,4.653643745318997e-06,-8.242905282784818e-07,4,1.0
A,8,Intraday_Return_Z60,4.340339266661886e-06,5.49975758867612e-06,1.815430694662723e-07,4,1.0
A,6,QQQ_Log_Return_5D,4.280615086171835e-06,5.6815308499898115e-06,-3.475768384220146e-08,4,1.0
A,6,Relative_Volume_20D_Z60,3.959815461307414e-06,4.289679547187555e-06,-1.1606424898946699e-07,4,1.0
A,5,QQQ_Log_Return_5D,3.905788792613052e-06,5.868613294086903e-06,-1.6738736641208618e-07,4,1.0
A,4,RSI_14_Scaled,3.795607766754472e-06,5.488144334116213e-06,-1.8331668564242065e-06,4,1.0
A,7,QQQ_Log_Return_1D,3.762900107950884e-06,5.897501603224089e-06,3.330583870919668e-07,4,1.0
A,6,QQQ_Volatility_14D,3.7450255252480247e-06,4.682628473118879e-06,1.137238917814365e-06,4,1.0
A,7,Intraday_Return_Z60,3.7126648582130883e-06,4.970229741421853e-06,-9.416730284428354e-08,4,1.0
A,6,Log_Return_1D_Z60,3.681107529907024e-06,3.88368496408271e-06,-2.0949429357930427e-07,4,1.0
A,5,Volatility_14D_Z60,3.5478309241554484e-06,4.078949511989594e-06,-6.855308664482918e-07,4,1.0
A,5,Price_to_SMA20_Z60,3.545375756974778e-06,4.051204128563965e-06,3.7563075068469676e-07,4,1.0
A,3,RSI_14_Scaled,3.3656683782190555e-06,5.200768876679664e-06,-1.5695779007895982e-06,4,1.0
A,4,QQQ_Log_Return_5D,3.3413205591248385e-06,5.324114095643802e-06,-1.683834033872067e-07,4,1.0
A,4,Daily_Range_Z60,3.249868581356452e-06,3.997646631447246e-06,-1.3442838164845483e-07,4,1.0
A,5,Log_Return_5D_Z60,3.2081014083029658e-06,3.0904303037743436e-06,-6.036957721500258e-07,4,1.0
A,5,QQQ_Volatility_14D,3.0549678773361677e-06,4.149771014061087e-06,1.1591228924467956e-06,4,1.0
A,3,QQQ_Log_Return_5D,2.909540896600671e-06,4.9037375220277426e-06,-5.308393346281637e-07,4,1.0
A,4,Price_to_SMA20_Z60,2.8710998927206077e-06,3.386378530614292e-06,4.520906038418815e-07,4,1.0
A,6,Intraday_Return_Z60,2.866801615653003e-06,3.82049599072542e-06,5.172133662467715e-07,4,1.0
A,2,RSI_14_Scaled,2.828207728566845e-06,4.709337568123903e-06,-1.3510421516052529e-06,4,1.0
A,5,Log_Return_1D_Z60,2.7160619566757305e-06,3.04606435414749e-06,5.109346527115699e-08,4,1.0
A,5,Relative_Volume_20D_Z60,2.7116218261902247e-06,2.853964158643628e-06,2.807695331785709e-08,4,1.0
A,3,Daily_Range_Z60,2.612141554170222e-06,3.336814692423903e-06,1.9589166400102442e-08,4,1.0
A,6,QQQ_Log_Return_1D,2.5457591661393053e-06,3.8532233516012065e-06,-7.672842844419492e-08,4,1.0
A,5,Intraday_Return_Z60,2.5242403340897113e-06,3.648910096763389e-06,1.8790008504687705e-07,4,1.0
A,4,Volatility_14D_Z60,2.508574343362824e-06,2.8894365087408905e-06,-5.136735985455942e-07,4,1.0
A,3,Price_to_SMA20_Z60,2.4871896111555714e-06,3.1116036032413667e-06,4.526667000542828e-07,4,1.0
A,4,QQQ_Volatility_14D,2.4222283401265088e-06,3.5188327088690344e-06,9.888286781056799e-07,4,1.0
A,4,Log_Return_5D_Z60,2.3368632712239545e-06,2.301715628937004e-06,-2.6971609989878687e-07,4,1.0
A,2,QQQ_Log_Return_5D,2.331206047201384e-06,3.9772555471014515e-06,-2.3713526381419214e-07,4,1.0
A,4,Log_Return_1D_Z60,2.208463471653488e-06,2.686163343520814e-06,-4.535001195127286e-07,4,1.0
A,4,Intraday_Return_Z60,2.0709989438927323e-06,3.158969387340515e-06,1.4976194989690939e-07,4,1.0
A,1,RSI_14_Scaled,2.0679939612411324e-06,3.520515324033157e-06,-8.932110920067959e-07,4,1.0
A,2,Price_to_SMA20_Z60,2.0589437284002088e-06,2.7503725732461765e-06,5.080831727236751e-07,4,1.0
A,3,QQQ_Volatility_14D,1.8836046572490162e-06,2.8919400529975895e-06,9.121657986443932e-07,4,1.0
A,4,Relative_Volume_20D_Z60,1.8284563609860527e-06,1.949372729431485e-06,1.7295082682666774e-07,4,1.0
A,1,QQQ_Log_Return_5D,1.8067650493780452e-06,3.1382369015947148e-06,-1.9703977946310125e-07,4,1.0
A,3,Volatility_14D_Z60,1.7822890101548694e-06,1.989882848261426e-06,-3.2253311399443874e-07,4,1.0
A,3,Log_Return_5D_Z60,1.733592918107263e-06,1.753253396317445e-06,4.488957926207515e-08,4,1.0
A,3,Intraday_Return_Z60,1.6712841168775583e-06,2.5888857956794976e-06,1.2072000787899384e-07,4,1.0
A,3,Log_Return_1D_Z60,1.644417628732242e-06,2.0563873258876685e-06,-2.6927228519157964e-07,4,1.0
A,1,Price_to_SMA20_Z60,1.6175391454043009e-06,2.211932514035224e-06,3.5569438061600067e-07,4,1.0
A,2,Daily_Range_Z60,1.5953173106986185e-06,1.8820587894152232e-06,-1.9399114373902515e-07,4,1.0
A,5,QQQ_Log_Return_1D,1.5315360415435464e-06,2.2555843048295564e-06,-3.823921371215455e-08,4,1.0
A,2,QQQ_Volatility_14D,1.3946519452634476e-06,2.211002262878737e-06,6.934336961583742e-07,4,1.0
A,2,Volatility_14D_Z60,1.3697254679367887e-06,1.5034046065508902e-06,-2.9391168959724823e-07,4,1.0
A,2,Intraday_Return_Z60,1.242313680815954e-06,1.964471635958148e-06,-5.956348317348592e-08,4,1.0
A,3,Relative_Volume_20D_Z60,1.2203152603973422e-06,1.340532608637429e-06,1.1434480945426984e-07,4,1.0
A,2,Log_Return_1D_Z60,1.1955546372899306e-06,1.6558253236511275e-06,7.484099934923494e-08,4,1.0
A,2,Log_Return_5D_Z60,1.1647854514240663e-06,1.1870036286699832e-06,9.724694120805122e-08,4,1.0
A,1,Volatility_14D_Z60,1.0543920189176603e-06,1.1508094494023783e-06,-2.451156891347672e-07,4,1.0
A,1,Daily_Range_Z60,9.941074288200014e-07,1.1426706969321802e-06,-9.161115432920752e-08,4,1.0
A,4,QQQ_Log_Return_1D,9.926499122681065e-07,1.5155200403655104e-06,-7.654095500291003e-08,4,1.0
A,1,QQQ_Volatility_14D,9.862320952125359e-07,1.6126053076148154e-06,5.315982820608411e-07,4,1.0
A,2,Relative_Volume_20D_Z60,9.481249940712644e-07,1.1650547288935585e-06,-1.6983969292061474e-07,4,1.0
A,1,Log_Return_1D_Z60,8.48367840089459e-07,1.1454330067610184e-06,-8.847579417714524e-08,4,1.0
A,1,Log_Return_5D_Z60,8.344459522802161e-07,8.786497354320317e-07,1.203868667531971e-07,4,1.0
A,1,Intraday_Return_Z60,8.325089491112436e-07,1.284017252160233e-06,1.7274270655565083e-07,4,1.0
A,1,Relative_Volume_20D_Z60,5.470686688102688e-07,6.52825296373886e-07,1.7520197737042054e-08,4,1.0
A,3,QQQ_Log_Return_1D,5.03987247046922e-07,6.831196663092466e-07,-5.343162137738666e-08,4,1.0
A,2,QQQ_Log_Return_1D,3.5244506912945894e-07,5.207372637691674e-07,-2.9408948033771143e-08,4,1.0
A,1,QQQ_Log_Return_1D,2.2127796656112864e-07,2.987156489582746e-07,-8.210667858110643e-08,4,1.0
B,30,Price_to_SMA20_Z60,0.02374037791742012,0.02811501432548458,-0.008559229052480077,4,1.0
B,30,Relative_Volume_20D_Z60,0.02307992661371827,0.016313357328039898,-0.013030578847974539,4,1.0
B,30,Log_Return_1D_Z60,0.02283892047125846,0.02461234631586374,-0.001796401199499087,4,1.0
B,30,QQQ_Log_Return_5D,0.021572883473709226,0.022408200543762413,0.0021646998429787345,4,1.0
B,29,QQQ_Log_Return_5D,0.01999555778456852,0.023484719778514192,0.0009760670318428311,4,1.0
B,30,RSI_14_Scaled,0.018589953891932964,0.01940023387392308,0.005208769114688039,4,1.0
B,28,QQQ_Log_Return_5D,0.01842841687175678,0.024132349280968714,0.002834152967807313,4,1.0
B,29,RSI_14_Scaled,0.016268173465505242,0.020836176653488508,0.004026048893138068,4,1.0
B,27,QQQ_Log_Return_5D,0.01539854942529928,0.021627110951024472,0.0026364858861143148,4,1.0
B,28,RSI_14_Scaled,0.014477568387519568,0.018855687270754155,0.00441785675684514,4,1.0
B,29,Price_to_SMA20_Z60,0.013677169088623486,0.01783477387877927,-0.0036863330387859605,4,1.0
B,27,RSI_14_Scaled,0.012772238347679377,0.01763232458869003,0.0037017430040577892,4,1.0
B,26,QQQ_Log_Return_5D,0.012075911699866992,0.017942530131034265,0.003165793424500407,4,1.0
B,29,Log_Return_1D_Z60,0.012065755669027567,0.012202412164734597,0.0003924563789041713,4,1.0
B,30,Volatility_14D_Z60,0.011709561571478844,0.008862412980460654,0.005016941255689744,4,1.0
B,26,RSI_14_Scaled,0.010213163681328297,0.014803116094194246,0.00284482068309444,4,1.0
B,25,QQQ_Log_Return_5D,0.009964388267235336,0.015640780475286813,0.0018471069197403267,4,1.0
B,28,Price_to_SMA20_Z60,0.009914063237374648,0.014084900338167458,-0.003256194162531756,4,1.0
B,30,Log_Return_5D_Z60,0.009571071830578148,0.007278692592296233,-0.0029367329843807966,4,1.0
B,28,Log_Return_1D_Z60,0.008646990740089677,0.008699299821483021,-0.0010678016187739559,4,1.0
B,30,Daily_Range_Z60,0.008492854016367346,0.011039533859566469,0.00047893470036797225,4,1.0
B,25,RSI_14_Scaled,0.008424001207458787,0.012761978981469389,0.002048932801699266,4,1.0
B,24,QQQ_Log_Return_5D,0.008339838708707248,0.013806823758335847,0.0020236794537140668,4,1.0
B,29,Volatility_14D_Z60,0.008199808682547882,0.006983894122519788,0.0035041145893046632,4,1.0
B,27,Price_to_SMA20_Z60,0.00809042708715424,0.012478032582400914,-0.002306353868334554,4,1.0
B,27,Daily_Range_Z60,0.007236926263431087,0.010004231538348281,-0.0001545078139315592,4,1.0
B,28,Volatility_14D_Z60,0.006957190278626513,0.006742464968192291,0.0032790217956062406,4,1.0
B,30,QQQ_Volatility_14D,0.0067509980872273445,0.0019012110901324485,-0.0035237688571214676,4,1.0
B,23,QQQ_Log_Return_5D,0.006627305636584424,0.011467539593976409,0.0013609317492324635,4,1.0
B,24,RSI_14_Scaled,0.006572021375177428,0.010263842711613465,0.0015363324091595132,4,1.0
B,30,QQQ_Log_Return_1D,0.006434331895434298,0.0064056640291967545,-0.0006047885881343973,4,1.0
B,28,Daily_Range_Z60,0.0062907848914619535,0.007176176665191645,0.0005862877951585688,4,1.0
B,26,Price_to_SMA20_Z60,0.006124143614215427,0.010012014908284999,-0.0016906812688830541,4,1.0
B,26,Daily_Range_Z60,0.006091471106628887,0.008766619726109004,-0.0011471842035462032,4,1.0
B,25,Daily_Range_Z60,0.005958822352113202,0.009515906471422827,-0.00038178763725227327,4,1.0
B,30,Intraday_Return_Z60,0.005726821778807789,0.003394516229204966,-0.0004858328029513359,4,1.0
B,29,QQQ_Volatility_14D,0.00560796435456723,0.004024157403962158,-0.0029469053843058646,4,1.0
B,27,Volatility_14D_Z60,0.005593782872892916,0.0059223228849102,0.002196923071096535,4,1.0
B,23,RSI_14_Scaled,0.005547582830331521,0.009077673553194495,0.001590067502547754,4,1.0
B,22,QQQ_Log_Return_5D,0.005334828623745125,0.009533079886759024,0.0008083240489895616,4,1.0
B,24,Daily_Range_Z60,0.0052594369917642325,0.008693067547895577,-0.000265482175109355,4,1.0
B,29,Log_Return_5D_Z60,0.005059375340351835,0.0061209281973413805,-0.002411979243333917,4,1.0
B,27,Log_Return_1D_Z60,0.005026832222938538,0.00482522406727804,-0.00037997432627889793,4,1.0
B,28,QQQ_Volatility_14D,0.004890860989689827,0.005072717739112932,-0.002703147358261049,4,1.0
B,25,Price_to_SMA20_Z60,0.004852919928453048,0.00842958738731274,-0.0011290201277915912,4,1.0
B,23,Daily_Range_Z60,0.004677743989304872,0.008043025998084312,-0.0001928244523696776,4,1.0
B,26,Volatility_14D_Z60,0.004670348647778155,0.005595882957518796,0.001887508724394138,4,1.0
B,22,RSI_14_Scaled,0.004488315835260437,0.007595371484115664,0.0011606566931732232,4,1.0
B,26,QQQ_Log_Return_1D,0.004349405251559801,0.006482269948584231,0.0006767016102458001,4,1.0
B,27,QQQ_Volatility_14D,0.004308055838919245,0.005422289379613616,-0.0022558036143891513,4,1.0
B,21,QQQ_Log_Return_5D,0.004288409497689827,0.007905589776492314,0.0005627102687526531,4,1.0
B,29,Relative_Volume_20D_Z60,0.004237223416566849,0.004193165460033824,0.0001968256965483306,4,1.0
B,27,QQQ_Log_Return_1D,0.004141148703638464,0.005684247464527387,-0.00022249332596402382,4,1.0
B,29,Intraday_Return_Z60,0.004108282242668793,0.002971542961741567,-0.0008638906947453506,4,1.0
B,22,Daily_Range_Z60,0.0040653835676494054,0.007260624838328144,4.726731685877894e-05,4,1.0
B,28,Relative_Volume_20D_Z60,0.003935444510716479,0.0043623503644236745,0.0003936218872695463,4,1.0
B,25,Volatility_14D_Z60,0.00392149918297946,0.005251842258606988,0.0015154464308579918,4,1.0
B,24,Price_to_SMA20_Z60,0.003857564221107168,0.007017483867196326,-0.0008356897310477507,4,1.0
B,25,QQQ_Log_Return_1D,0.003850745597446803,0.005911635065042924,5.956680297458661e-05,4,1.0
B,20,QQQ_Log_Return_5D,0.003779098408926984,0.0071500050124495874,0.00042534665266202865,4,1.0
B,28,Intraday_Return_Z60,0.003763423126656562,0.0044704675083812664,0.0005147643823875114,4,1.0
B,21,RSI_14_Scaled,0.0036480281296462636,0.006369945707136339,0.0008858009855430282,4,1.0
B,24,QQQ_Log_Return_1D,0.0036172571453789715,0.005919832638741576,0.0007546670969986735,4,1.0
B,26,QQQ_Volatility_14D,0.0035677391060744412,0.005000315966190958,-0.001911496503453236,4,1.0
B,21,Daily_Range_Z60,0.0034944681310662418,0.006374170557671566,0.000476716308696723,4,1.0
B,24,Volatility_14D_Z60,0.003493245309073245,0.005174528403000035,0.0014320747013698565,4,1.0
B,28,QQQ_Log_Return_1D,0.0034674343769438565,0.004508611357231222,0.0004942953510180814,4,1.0
B,28,Log_Return_5D_Z60,0.003400209803658072,0.004854234324474122,-0.0020339741658972343,4,1.0
B,27,Relative_Volume_20D_Z60,0.0033685091802908573,0.005205737120709498,-0.00021736709277320188,4,1.0
B,29,Daily_Range_Z60,0.0032521190296392888,0.001640706638259772,-0.00019234413412050344,4,1.0
B,27,Intraday_Return_Z60,0.003145982736896258,0.0047529237477425285,0.00018904591706814244,4,1.0
B,23,Price_to_SMA20_Z60,0.003143585042835184,0.005844062164852217,-0.0008641395138511143,4,1.0
B,19,QQQ_Log_Return_5D,0.003060807941551502,0.005868180990022704,0.0004516925940833971,4,1.0
B,25,QQQ_Volatility_14D,0.00305977701646043,0.0046928641985478905,-0.0015403168508782983,4,1.0
B,23,QQQ_Log_Return_1D,0.0030072425706748618,0.0052314813723528305,0.0005591975193510734,4,1.0
B,26,Log_Return_1D_Z60,0.0029752924310741946,0.0028401543345633715,-0.00018933566389023326,4,1.0
B,20,RSI_14_Scaled,0.002927046199602046,0.005263617072522307,0.0007355856844242226,4,1.0
B,22,QQQ_Log_Return_1D,0.002925504160884884,0.0052459975821100326,0.0001593374304320605,4,1.0
B,20,Daily_Range_Z60,0.002877894135963288,0.00532585314988359,0.00011920296992684598,4,1.0
B,23,Volatility_14D_Z60,0.0027769207208621083,0.004383832521094929,0.0011225446751268464,4,1.0
B,24,Relative_Volume_20D_Z60,0.00274438404085231,0.005171853325104999,-0.00043248237489024177,4,1.0
B,26,Relative_Volume_20D_Z60,0.002694918464840157,0.004746429978944454,-0.0007429827014107104,4,1.0
B,22,Price_to_SMA20_Z60,0.0026237307722567493,0.004957992565338303,-0.000573534573049983,4,1.0
B,26,Intraday_Return_Z60,0.0026037239222205244,0.004242558791403778,0.0002724569649217301,4,1.0
B,25,Relative_Volume_20D_Z60,0.002586062288173707,0.004820521134527638,-0.0008394457652229903,4,1.0
B,27,Log_Return_5D_Z60,0.0025006850155477878,0.003721431762314904,-0.0015048424525048176,4,1.0
B,24,QQQ_Volatility_14D,0.002452310272929026,0.003931510409650639,-0.001315305689786328,4,1.0
B,19,RSI_14_Scaled,0.0024481382988597034,0.004499923966538975,0.0007258314142291056,4,1.0
B,23,Relative_Volume_20D_Z60,0.002400205707999703,0.0045312555804310935,-7.744305162304954e-05,4,1.0
B,24,Intraday_Return_Z60,0.0023346849957306404,0.004119746482341603,0.00010635777425704873,4,1.0
B,25,Intraday_Return_Z60,0.0023296642648347188,0.003951828661865764,-4.1985965481217136e-05,4,1.0
B,21,QQQ_Log_Return_1D,0.0023043614883135888,0.004187256251298815,-5.657806980252644e-06,4,1.0
B,22,Volatility_14D_Z60,0.0021896839380133315,0.003597323724264165,0.0008304505363980752,4,1.0
B,21,Price_to_SMA20_Z60,0.0021667336268365034,0.004140097083384374,-0.0003333181168727606,4,1.0
B,19,Daily_Range_Z60,0.002128957636614359,0.0039844448733047915,-2.0242749769749935e-05,4,1.0
B,18,QQQ_Log_Return_5D,0.002087521662929248,0.004039648256594479,0.00029732015826766656,4,1.0
B,23,Intraday_Return_Z60,0.0020529386201815214,0.0037297862637499157,8.381795248624258e-05,4,1.0
B,23,QQQ_Volatility_14D,0.0020380874593683984,0.003419290180601234,-0.0010515968951949617,4,1.0
B,22,Relative_Volume_20D_Z60,0.002023409237153828,0.0038227332025205576,-0.0002465086797087679,4,1.0
B,20,QQQ_Log_Return_1D,0.0019730952303689264,0.003680745073005555,0.0002399467528562127,4,1.0
B,18,Daily_Range_Z60,0.0019548843013126316,0.0036988127627241327,0.00023152913018975596,4,1.0
B,18,RSI_14_Scaled,0.0019288671522872392,0.003607530667645899,0.0006312972415116747,4,1.0
B,20,Price_to_SMA20_Z60,0.001916839445129881,0.0036941542053530165,-0.00032304097051039093,4,1.0
B,25,Log_Return_1D_Z60,0.001900617528008297,0.001841710168378627,-0.00014312346621814243,4,1.0
B,22,Intraday_Return_Z60,0.0017977473416976864,0.003300272186569841,0.0003692759723890049,4,1.0
B,17,QQQ_Log_Return_5D,0.0017965413703677768,0.0035209197627572453,0.00022467902513767513,4,1.0
B,26,Log_Return_5D_Z60,0.0017964093804039294,0.002836611365717704,-0.0012153437482993468,4,1.0
B,21,Volatility_14D_Z60,0.0017901410055856104,0.003086189696330596,0.0006369779172246126,4,1.0
B,29,QQQ_Log_Return_1D,0.0017060537356883287,0.0011401639349746717,0.0004944158526996034,4,1.0
B,22,QQQ_Volatility_14D,0.0016941534422585391,0.002950397846541495,-0.0008443586730209063,4,1.0
B,17,Daily_Range_Z60,0.0016930079727899283,0.0032440923550414408,0.00015341578898642183,4,1.0
B,21,Relative_Volume_20D_Z60,0.001649133130285918,0.0031374971567335315,-0.0001694849345525995,4,1.0
B,19,Price_to_SMA20_Z60,0.0016083801054378455,0.003114902178311338,-0.00031962192758783203,4,1.0
B,17,RSI_14_Scaled,0.0015714180290729018,0.0029798346578506396,0.00047946509943130877,4,1.0
B,16,Daily_Range_Z60,0.0015528415938206308,0.0030102531143682896,0.0005498048759449148,4,1.0
B,25,Log_Return_5D_Z60,0.001547877058328595,0.002570562029532712,-0.0008954036138675292,4,1.0
B,21,Intraday_Return_Z60,0.0015421428706758888,0.002873051845448033,-9.305755907007551e-05,4,1.0
B,20,Relative_Volume_20D_Z60,0.0014531607682783942,0.0027991761333314683,-0.00036389696166239105,4,1.0
B,21,QQQ_Volatility_14D,0.001432817424301902,0.00256091399509235,-0.0007233050396280305,4,1.0
B,19,QQQ_Log_Return_1D,0.0014232607031772204,0.002669855683914356,0.00016978056373773143,4,1.0
B,20,Volatility_14D_Z60,0.0014049446326680481,0.0024829612411664454,0.00041597284234740073,4,1.0
B,16,QQQ_Log_Return_5D,0.0013777534836663108,0.0027174454162653652,0.00016239006680507373,4,1.0
B,24,Log_Return_1D_Z60,0.001342055584245827,0.0014775686069196054,0.00011642651702459261,4,1.0
B,18,Price_to_SMA20_Z60,0.00128156271472335,0.0024866597171585465,-0.0003002940481602323,4,1.0
B,16,RSI_14_Scaled,0.0012480489057224986,0.002395121158275601,0.0004356072207372108,4,1.0
B,24,Log_Return_5D_Z60,0.0012118414042561199,0.0020298539973158157,-0.0007229120205920481,4,1.0
B,19,Volatility_14D_Z60,0.0011942123383050784,0.002171513802901287,0.0003893510890975449,4,1.0
B,19,Relative_Volume_20D_Z60,0.0011784429611907399,0.00228395498574839,-0.0003865369024858012,4,1.0
B,18,QQQ_Log_Return_1D,0.0011594537454584497,0.002207165152852957,4.157223204970251e-05,4,1.0
B,15,QQQ_Log_Return_5D,0.0011547317421616299,0.002288221549385558,0.00019239834706041847,4,1.0
B,20,QQQ_Volatility_14D,0.0011491254163047415,0.0020930008346481963,-0.0006670548743841209,4,1.0
B,20,Intraday_Return_Z60,0.0011285143900749972,0.002101256414207935,-9.09810964344615e-05,4,1.0
B,17,QQQ_Log_Return_1D,0.0011260878591201617,0.0021834845909420738,5.9168969301026664e-05,4,1.0
B,19,Intraday_Return_Z60,0.0010800916093103297,0.002065620485810373,5.364782447259131e-05,4,1.0
B,15,Daily_Range_Z60,0.0010718869442598589,0.002074352034472349,0.00013664462184692638,4,1.0
B,17,Price_to_SMA20_Z60,0.0010707106347354056,0.0020876564544932566,-0.0002088279520613412,4,1.0
B,23,Log_Return_1D_Z60,0.0010405279008409707,0.0013148139944149976,-0.00024127072992996546,4,1.0
B,15,RSI_14_Scaled,0.0010254174011663508,0.00198894726279273,0.00033862358068148524,4,1.0
B,14,QQQ_Log_Return_5D,0.0010100286632166444,0.0020038340728089606,8.450812074300984e-05,4,1.0
B,18,Volatility_14D_Z60,0.0009941199782588228,0.0018414022861353264,0.0003615727901546961,4,1.0
B,18,Relative_Volume_20D_Z60,0.0009804046123917942,0.001907913798314136,-0.00026926458691889366,4,1.0
B,14,Daily_Range_Z60,0.0009475983230515794,0.0018549366020729852,0.0002905830316990432,4,1.0
B,23,Log_Return_5D_Z60,0.0009254767910533701,0.0015684939908073524,-0.0004897031240034266,4,1.0
B,19,QQQ_Volatility_14D,0.0009025381663150256,0.0016698463715758241,-0.0005795011092004643,4,1.0
B,17,Relative_Volume_20D_Z60,0.0008933483362625338,0.0017496168515833681,-8.637084468432477e-05,4,1.0
B,16,QQQ_Log_Return_1D,0.0008892020225630404,0.0017347567090256492,-6.559058222421754e-05,4,1.0
B,13,Daily_Range_Z60,0.0008698417179573426,0.001707953791357701,0.00029708899899105745,4,1.0
B,17,Volatility_14D_Z60,0.0008652391361465561,0.001641833372367868,0.0003393113962602001,4,1.0
B,18,Intraday_Return_Z60,0.0008441908084932948,0.0016213218341481232,0.00020587548618777873,4,1.0
B,16,Price_to_SMA20_Z60,0.0008233453139325775,0.0016088119641103438,-0.00018234972027242335,4,1.0
B,14,RSI_14_Scaled,0.0008129902207514306,0.0015849357450327234,0.0002583328371343896,4,1.0
B,22,Log_Return_5D_Z60,0.0007845550530873879,0.001357919080823428,-0.00042351570277787687,4,1.0
B,16,Relative_Volume_20D_Z60,0.0007815149982661751,0.0015400212564393777,8.059440684426988e-05,4,1.0
B,13,QQQ_Log_Return_5D,0.0007618068684465129,0.0015108956512585126,6.656364503143664e-05,4,1.0
B,16,Intraday_Return_Z60,0.0007417900616246698,0.0014474700174066126,-0.00010666690815241964,4,1.0
B,16,Volatility_14D_Z60,0.0007354189010584378,0.001418639422829714,0.00026504178055120065,4,1.0
B,18,QQQ_Volatility_14D,0.0007340992670492597,0.0013744283565200255,-0.00048095065932329817,4,1.0
B,15,QQQ_Log_Return_1D,0.0007043087451279462,0.0013796034941794188,0.00010844261284148615,4,1.0
B,22,Log_Return_1D_Z60,0.0006973712570470525,0.0009663875573680737,-0.00013075986123567418,4,1.0
B,17,Intraday_Return_Z60,0.0006663596916496317,0.0012882706479732968,-6.49784624329186e-05,4,1.0
B,15,Price_to_SMA20_Z60,0.000660837063904296,0.0012963134564391136,-0.00013627027627727273,4,1.0
B,13,RSI_14_Scaled,0.0006275279971248438,0.0012283546157763146,0.00021047691562614546,4,1.0
B,12,QQQ_Log_Return_5D,0.0006274320155341684,0.0012451574668728253,0.00013612196153056644,4,1.0
B,17,QQQ_Volatility_14D,0.000589062997136125,0.0011150047663521,-0.00038783045465606847,4,1.0
B,12,Daily_Range_Z60,0.0005858555083193551,0.0011516621031698094,4.19172158925285e-05,4,1.0
B,21,Log_Return_5D_Z60,0.0005740995393352932,0.0010068765548814477,-0.0002876933961033501,4,1.0
B,15,Volatility_14D_Z60,0.0005709461934202409,0.0011091573789945226,0.00018589231612509138,4,1.0
B,15,Relative_Volume_20D_Z60,0.0005606922522360946,0.0011058709814682772,-7.112237038597868e-05,4,1.0
B,20,Log_Return_5D_Z60,0.0005513323758350452,0.000991731229128877,-0.00027997839788440615,4,1.0
B,14,Price_to_SMA20_Z60,0.0005510258944454449,0.0010839789302661124,-0.00010181959679478325,4,1.0
B,21,Log_Return_1D_Z60,0.0005162741936146631,0.0007325896322624698,-4.733067981987915e-05,4,1.0
B,11,QQQ_Log_Return_5D,0.0005162648292014183,0.0010255437885688305,0.0001353442013094508,4,1.0
B,13,Relative_Volume_20D_Z60,0.0005084516364206593,0.001009374768294491,0.00011760514476044648,4,1.0
B,15,Intraday_Return_Z60,0.0005081771957975434,0.000990968592315372,1.642736289397817e-05,4,1.0
B,19,Log_Return_5D_Z60,0.0004991153035689422,0.0009189388968408468,-0.0002944430287357136,4,1.0
B,14,QQQ_Log_Return_1D,0.0004940710558400951,0.0009714598287571508,1.2982177509002213e-05,4,1.0
B,14,Relative_Volume_20D_Z60,0.000479737144559067,0.0009491427192018793,-2.28505220718489e-05,4,1.0
B,16,QQQ_Volatility_14D,0.00047701104142561235,0.0009121427362728115,-0.000340108531204919,4,1.0
B,14,Volatility_14D_Z60,0.00047247312465970026,0.0009247260112947235,0.0001719318021633498,4,1.0
B,13,QQQ_Log_Return_1D,0.00047126483897841354,0.0009309175069422093,-5.681012780200945e-07,4,1.0
B,11,Daily_Range_Z60,0.0004701975338861075,0.0009288000814089933,2.1234867922714784e-05,4,1.0
B,12,RSI_14_Scaled,0.0004663086233733793,0.0009159578677108193,0.00017912818784893147,4,1.0
B,14,Intraday_Return_Z60,0.00046068559726109015,0.0009064791484022961,-1.0701559369330482e-05,4,1.0
B,13,Price_to_SMA20_Z60,0.0004388072733831905,0.0008648722321572747,-8.371708222654206e-05,4,1.0
B,18,Log_Return_5D_Z60,0.0004247662271268382,0.0007926577891592347,-0.00027670330720752645,4,1.0
B,12,QQQ_Log_Return_1D,0.0004098682083224503,0.0008124998926747755,6.849866096558799e-08,4,1.0
B,13,Volatility_14D_Z60,0.00040495781115623686,0.0007969100571858463,0.00015453203657855852,4,1.0
B,10,Daily_Range_Z60,0.00038602370457851976,0.0007634660497826766,7.118989364673922e-05,4,1.0
B,13,Intraday_Return_Z60,0.00038552051231022233,0.0007596302360608905,6.0987062436623773e-05,4,1.0
B,11,RSI_14_Scaled,0.0003850688661302115,0.0007599714675351436,0.00013742696552654365,4,1.0
B,17,Log_Return_5D_Z60,0.0003836196400186509,0.0007270222943063363,-0.0002396107812856485,4,1.0
B,15,QQQ_Volatility_14D,0.0003830498978771857,0.0007379200584953413,-0.00028360989860232166,4,1.0
