Event_Session,Strategy_Return_Gross,Strategy_Return_Net,Num_Positions,Equity,Running_Max,Drawdown,Family,Model,Portfolio_Type,Portfolio_Definition,Cost_Bps_Per_Side,Probability_Margin
2026-05-18,-0.005929609871080932,-0.006929609871080932,1,0.9372422667580868,1.1266450443299514,-0.16811220048858244,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-19,0.0,0.0,0,0.9372422667580868,1.1266450443299514,-0.16811220048858244,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-20,0.0,0.0,0,0.9372422667580868,1.1266450443299514,-0.16811220048858244,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-21,0.010145965753897757,0.009145965753897756,1,0.9458142524329617,1.1266450443299514,-0.16050378316316571,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-22,-0.005284742488676275,-0.006284742488676275,1,0.9398700534143006,1.1266450443299514,-0.16577980070620313,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-26,-0.007920501034480387,-0.008920501034480388,1,0.9314859416305412,1.1266450443299514,-0.17322146285698792,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-27,0.0,0.0,0,0.9314859416305412,1.1266450443299514,-0.17322146285698792,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-28,0.0,0.0,0,0.9314859416305412,1.1266450443299514,-0.17322146285698792,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-05-29,0.0,0.0,0,0.9314859416305412,1.1266450443299514,-0.17322146285698792,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-01,-0.02760576464265868,-0.028605764642658682,1,0.9048400740163126,1.1266450443299514,-0.19687209510210257,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-02,0.0,0.0,0,0.9048400740163126,1.1266450443299514,-0.19687209510210257,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-03,0.0,0.0,0,0.9048400740163126,1.1266450443299514,-0.19687209510210257,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-04,0.0,0.0,0,0.9048400740163126,1.1266450443299514,-0.19687209510210257,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-05,-0.020110910400011894,-0.021110910400011895,1,0.8857380762874141,1.1266450443299514,-0.21382685634215137,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-08,-0.004280418977248707,-0.005280418977248708,2,0.8810610081405142,1.1266450443299514,-0.21797817992932556,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-09,0.0,0.0,0,0.8810610081405142,1.1266450443299514,-0.21797817992932556,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-10,0.005834938658005717,0.004834938658005717,1,0.8853208840688344,1.1266450443299514,-0.21419715240006187,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-11,0.0,0.0,0,0.8853208840688344,1.1266450443299514,-0.21419715240006187,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-12,-0.004027917957337507,-0.005027917957337507,2,0.8808695632978187,1.1266450443299514,-0.21814810464843648,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-15,0.0019561153714322543,0.0009561153714322543,1,0.8817117762275147,1.1266450443299514,-0.21740056403310737,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-16,0.0,0.0,0,0.8817117762275147,1.1266450443299514,-0.21740056403310737,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-17,0.0,0.0,0,0.8817117762275147,1.1266450443299514,-0.21740056403310737,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-18,0.0,0.0,0,0.8817117762275147,1.1266450443299514,-0.21740056403310737,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-22,-0.0038551179333625174,-0.004855117933362517,1,0.8774309615706957,1.1266450443299514,-0.22120017658930957,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-23,0.0,0.0,0,0.8774309615706957,1.1266450443299514,-0.22120017658930957,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-24,0.0,0.0,0,0.8774309615706957,1.1266450443299514,-0.22120017658930957,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-25,0.0,0.0,0,0.8774309615706957,1.1266450443299514,-0.22120017658930957,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-26,0.0,0.0,0,0.8774309615706957,1.1266450443299514,-0.22120017658930957,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-29,0.0,0.0,0,0.8774309615706957,1.1266450443299514,-0.22120017658930957,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-06-30,0.0,0.0,0,0.8774309615706957,1.1266450443299514,-0.22120017658930957,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-01,0.006273328674332168,0.005273328674332168,1,0.8820579434200934,1.1266450443299514,-0.21709330914895297,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-02,0.01073759497013177,0.009737594970131769,2,0.8906470664133056,1.1266450443299514,-0.2094696808940394,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-06,0.0,0.0,0,0.8906470664133056,1.1266450443299514,-0.2094696808940394,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-07,0.0,0.0,0,0.8906470664133056,1.1266450443299514,-0.2094696808940394,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-08,0.0,0.0,0,0.8906470664133056,1.1266450443299514,-0.2094696808940394,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-09,0.0,0.0,0,0.8906470664133056,1.1266450443299514,-0.2094696808940394,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-10,-0.011772228368202797,-0.012772228368202798,1,0.8792715186856049,1.1266450443299514,-0.219566514661649,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-13,0.0,0.0,0,0.8792715186856049,1.1266450443299514,-0.219566514661649,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-14,0.0,0.0,0,0.8792715186856049,1.1266450443299514,-0.219566514661649,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-15,0.0,0.0,0,0.8792715186856049,1.1266450443299514,-0.219566514661649,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-16,0.0,0.0,0,0.8792715186856049,1.1266450443299514,-0.219566514661649,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-17,-0.023836290221895595,-0.024836290221895596,1,0.8574336760636824,1.1266450443299514,-0.23894958720239778,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-20,-0.0023706396476645963,-0.0033706396476645964,1,0.8545435761198993,1.1266450443299514,-0.24151481389764495,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-21,0.0,0.0,0,0.8545435761198993,1.1266450443299514,-0.24151481389764495,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-22,0.0,0.0,0,0.8545435761198993,1.1266450443299514,-0.24151481389764495,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-23,0.009472475292045646,0.008472475292045645,3,0.8617836754545514,1.1266450443299514,-0.23508856689901014,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-24,0.0,0.0,0,0.8617836754545514,1.1266450443299514,-0.23508856689901014,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-27,0.0,0.0,0,0.8617836754545514,1.1266450443299514,-0.23508856689901014,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-28,0.0,0.0,0,0.8617836754545514,1.1266450443299514,-0.23508856689901014,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-29,0.0,0.0,0,0.8617836754545514,1.1266450443299514,-0.23508856689901014,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-30,-0.005872548787508203,-0.006872548787508203,1,0.8558610251007118,1.1266450443299514,-0.2403454580411195,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-07-31,-0.008280775025104159,-0.00928077502510416,2,0.8479179714739971,1.1266450443299514,-0.2473956409418384,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-03,0.0,0.0,0,0.8479179714739971,1.1266450443299514,-0.2473956409418384,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-04,0.0,0.0,0,0.8479179714739971,1.1266450443299514,-0.2473956409418384,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-05,-0.0036334060508468324,-0.0046334060508468325,1,0.8439892232143477,1.1266450443299514,-0.25088276253299224,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-06,0.0,0.0,0,0.8439892232143477,1.1266450443299514,-0.25088276253299224,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-07,0.0,0.0,0,0.8439892232143477,1.1266450443299514,-0.25088276253299224,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-10,0.0,0.0,0,0.8439892232143477,1.1266450443299514,-0.25088276253299224,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-11,-0.01363982343007386,-0.014639823430073862,1,0.8316333700096045,1.1266450443299514,-0.26184970661793394,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-12,0.0,0.0,0,0.8316333700096045,1.1266450443299514,-0.26184970661793394,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-13,0.0,0.0,0,0.8316333700096045,1.1266450443299514,-0.26184970661793394,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2026-08-14,0.0,0.0,0,0.8316333700096045,1.1266450443299514,-0.26184970661793394,Tree,TREE C - MARKET + SEC + FINBERT,Growth,fixed_ex_ante_growth_companies,5.0,0.0
2023-01-03,0.0,0.0,0,1.0,1.0,0.0,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-04,0.0,0.0,0,1.0,1.0,0.0,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-05,0.0,0.0,0,1.0,1.0,0.0,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-06,0.0,0.0,0,1.0,1.0,0.0,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-09,0.0,0.0,0,1.0,1.0,0.0,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-10,-0.020276277299105194,-0.021276277299105195,1,0.9787237227008948,1.0,-0.021276277299105195,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-11,0.0,0.0,0,0.9787237227008948,1.0,-0.021276277299105195,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-12,-0.003537173582785713,-0.004537173582785713,1,0.9742830832814107,1.0,-0.025716916718589333,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-13,0.0,0.0,0,0.9742830832814107,1.0,-0.025716916718589333,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-17,0.0,0.0,0,0.9742830832814107,1.0,-0.025716916718589333,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-18,0.0,0.0,0,0.9742830832814107,1.0,-0.025716916718589333,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-19,0.0,0.0,0,0.9742830832814107,1.0,-0.025716916718589333,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-20,-0.005309349802097407,-0.006309349802097408,2,0.9681359905027223,1.0,-0.031864009497277745,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-23,0.0,0.0,0,0.9681359905027223,1.0,-0.031864009497277745,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-24,0.0,0.0,0,0.9681359905027223,1.0,-0.031864009497277745,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-25,0.006093967212528639,0.005093967212528639,1,0.9730676434956121,1.0,-0.026932356504387855,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-26,0.0,0.0,0,0.9730676434956121,1.0,-0.026932356504387855,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-27,-0.007737708213721051,-0.008737708213721052,2,0.9645652623545344,1.0,-0.035434737645465564,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-30,0.0,0.0,0,0.9645652623545344,1.0,-0.035434737645465564,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-01-31,0.0,0.0,0,0.9645652623545344,1.0,-0.035434737645465564,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-01,-0.028258348611972295,-0.029258348611972296,1,0.936343675649567,1.0,-0.063656324350433,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-02,-0.0079498354547608,-0.008949835454760802,1,0.9279635538233975,1.0,-0.07203644617660254,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-03,-0.0029064149056151067,-0.003906414905615108,3,0.9243385431648741,1.0,-0.07566145683512593,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-06,0.0,0.0,0,0.9243385431648741,1.0,-0.07566145683512593,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-07,0.0,0.0,0,0.9243385431648741,1.0,-0.07566145683512593,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-08,0.0,0.0,0,0.9243385431648741,1.0,-0.07566145683512593,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-09,0.0,0.0,0,0.9243385431648741,1.0,-0.07566145683512593,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-10,0.0,0.0,0,0.9243385431648741,1.0,-0.07566145683512593,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-13,0.0,0.0,0,0.9243385431648741,1.0,-0.07566145683512593,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-14,-0.0001758051903979485,-0.0011758051903979485,1,0.9232517011081359,1.0,-0.07674829889186408,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-15,0.0,0.0,0,0.9232517011081359,1.0,-0.07674829889186408,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-16,-0.000876882916013455,-0.001876882916013455,1,0.9215188657631458,1.0,-0.07848113423685421,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-17,0.0,0.0,0,0.9215188657631458,1.0,-0.07848113423685421,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-21,0.0,0.0,0,0.9215188657631458,1.0,-0.07848113423685421,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-22,0.0,0.0,0,0.9215188657631458,1.0,-0.07848113423685421,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-23,-0.006707850275782246,-0.007707850275782246,1,0.9144159363195348,1.0,-0.08558406368046523,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-24,0.0,0.0,0,0.9144159363195348,1.0,-0.08558406368046523,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-27,0.0006179971757201419,-0.0003820028242798581,1,0.9140666268492943,1.0,-0.0859333731507057,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-02-28,0.0,0.0,0,0.9140666268492943,1.0,-0.0859333731507057,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-03-01,0.0,0.0,0,0.9140666268492943,1.0,-0.0859333731507057,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-03-02,0.0,0.0,0,0.9140666268492943,1.0,-0.0859333731507057,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-03-03,-0.004928838965888693,-0.005928838965888693,1,0.9086472730146118,1.0,-0.09135272698538821,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-03-06,0.0,0.0,0,0.9086472730146118,1.0,-0.09135272698538821,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-03-07,0.0,0.0,0,0.9086472730146118,1.0,-0.09135272698538821,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
2023-03-08,0.0,0.0,0,0.9086472730146118,1.0,-0.09135272698538821,Tree,TREE C - MARKET + SEC + FINBERT,Momentum,positive_relative_momentum_60d,5.0,0.0
