Test_Year,Model,Feature,Importance
2025,XGB C - MARKET + SEC + FINBERT,market__QQQ_Log_Return_1D,0.05722208
2025,XGB C - MARKET + SEC + FINBERT,market__QQQ_Log_Return_3D,0.055931225
2025,XGB C - MARKET + SEC + FINBERT,market__QQQ_Log_Return_5D,0.05507743
2025,XGB C - MARKET + SEC + FINBERT,market__Relative_Volume_20D,0.054677624
2025,XGB C - MARKET + SEC + FINBERT,market__Price_to_SMA20,0.0545661
2025,XGB C - MARKET + SEC + FINBERT,market__Stock_vs_QQQ_5D,0.053722624
2025,XGB C - MARKET + SEC + FINBERT,sentiment__Sentiment_Momentum_3,0.05121725
2025,XGB C - MARKET + SEC + FINBERT,market__Daily_Range,0.049773872
2025,XGB C - MARKET + SEC + FINBERT,market__Intraday_Return,0.049489617
2025,XGB C - MARKET + SEC + FINBERT,market__Stock_vs_QQQ_1D,0.049426463
2025,XGB C - MARKET + SEC + FINBERT,market__RSI_14,0.048232548
2025,XGB C - MARKET + SEC + FINBERT,market__Volatility_14D,0.048091266
2025,XGB C - MARKET + SEC + FINBERT,market__Stock_vs_QQQ_3D,0.047880642
2025,XGB C - MARKET + SEC + FINBERT,market__QQQ_Volatility_14D,0.047249906
2025,XGB C - MARKET + SEC + FINBERT,sentiment__Mean_Net_Sentiment,0.044468462
2025,XGB C - MARKET + SEC + FINBERT,binary__Has_EX99,0.044165492
2025,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_INTC,0.04398205
2025,XGB C - MARKET + SEC + FINBERT,binary__Has_Event_Guidance,0.03969285
2025,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_1_01,0.036347073
2025,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_AVGO,0.0
2025,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_AMZN,0.0
2025,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_META,0.0
2025,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_GOOGL,0.0
2025,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_AMD,0.0
2025,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_AAPL,0.0
2025,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_ADBE,0.0
2025,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_TSLA,0.0
2025,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_QCOM,0.0
2025,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_NVDA,0.0
2025,XGB C - MARKET + SEC + FINBERT,ticker__Ticker_NFLX,0.0
2025,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_1_02,0.0
2025,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_2_01,0.0
2025,XGB C - MARKET + SEC + FINBERT,binary__Has_Event_Earnings,0.0
2025,XGB C - MARKET + SEC + FINBERT,binary__Has_Event_Buyback,0.0
2025,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_2_03,0.0
2025,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_2_02,0.0
2025,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_5_02,0.0
2025,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_5_03,0.0
2025,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_7_01,0.0
2025,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_5_07,0.0
2025,XGB C - MARKET + SEC + FINBERT,binary__Has_Sentiment_History,0.0
2025,XGB C - MARKET + SEC + FINBERT,binary__Has_Item_8_01,0.0
2026,XGB A - MARKET,ticker__Ticker_GOOGL,0.08572774
2026,XGB A - MARKET,market__Relative_Volume_20D,0.07376105
2026,XGB A - MARKET,market__QQQ_Log_Return_3D,0.0696529
2026,XGB A - MARKET,market__QQQ_Log_Return_1D,0.06836931
2026,XGB A - MARKET,market__QQQ_Log_Return_5D,0.06631742
