Test_Year,Model,Feature,Importance
2025,TABNET C - MARKET + SEC + FINBERT,market__Relative_Volume_20D,0.0728145955735757
2025,TABNET C - MARKET + SEC + FINBERT,market__QQQ_Log_Return_3D,0.05475759918804207
2025,TABNET C - MARKET + SEC + FINBERT,market__QQQ_Log_Return_1D,0.04879418295908951
2025,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_MSFT,0.046772176769638636
2025,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_1_01,0.04143186913882054
2025,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_INTC,0.03531197669535531
2025,TABNET C - MARKET + SEC + FINBERT,market__QQQ_Volatility_14D,0.03186662093716044
2025,TABNET C - MARKET + SEC + FINBERT,market__Stock_vs_QQQ_3D,0.030185949465457624
2025,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_META,0.029802988613442667
2025,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_8_01,0.02979785604064738
2025,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_QCOM,0.029580073104846477
2025,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_AAPL,0.02924436391312751
2025,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_1_02,0.028508145586350793
2025,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_TSLA,0.027456615421550465
2025,TABNET C - MARKET + SEC + FINBERT,market__Price_to_SMA20,0.026019731242230677
2025,TABNET C - MARKET + SEC + FINBERT,ticker__Ticker_GOOGL,0.02581006073772525
2025,TABNET C - MARKET + SEC + FINBERT,market__QQQ_Log_Return_5D,0.023800834576749218
2025,TABNET C - MARKET + SEC + FINBERT,sentiment__Mean_Net_Sentiment,0.023405010560034575
2025,TABNET C - MARKET + SEC + FINBERT,market__Intraday_Return,0.022341860066437066
2025,TABNET C - MARKET + SEC + FINBERT,binary__Has_Event_Buyback,0.01802511512721329
2025,TABNET C - MARKET + SEC + FINBERT,binary__Has_Event_Guidance,0.01767297825729098
2025,TABNET C - MARKET + SEC + FINBERT,market__Stock_vs_QQQ_1D,0.017031894966492527
2025,TABNET C - MARKET + SEC + FINBERT,market__Volatility_14D,0.016961804955302123
2025,TABNET C - MARKET + SEC + FINBERT,binary__Has_Item_7_01,0.016616168093380814
