Ticker,Filing_Date,Acceptance_DateTime_ET,Accession,Has_8K,Has_EX99,Sentiment_Source,Filing_Block_Count,EightK_Block_Count,EX99_Block_Count,Item_Numbers,Source_Types,Has_Event_Earnings,Has_Event_Guidance,Has_Event_Buyback,Positive_Block_Count,Negative_Block_Count,Neutral_Block_Count,Positive_Ratio,Negative_Ratio,Neutral_Ratio,Mean_Positive,Mean_Negative,Mean_Neutral,Mean_Net_Sentiment,Median_Net_Sentiment,Min_Net_Sentiment,Max_Net_Sentiment,Unweighted_Mean_Positive,Unweighted_Mean_Negative,Unweighted_Mean_Neutral,Unweighted_Mean_Net_Sentiment,Sentiment_Total_Tokens,Sentiment_Weighting,Max_Positive_Probability,Max_Negative_Probability,Most_Positive_Source_Type,Most_Positive_Block_ID,Most_Negative_Source_Type,Most_Negative_Block_ID,Has_Item_1_01,Has_Item_1_02,Has_Item_1_05,Has_Item_2_01,Has_Item_2_02,Has_Item_2_03,Has_Item_2_05,Has_Item_3_02,Has_Item_3_03,Has_Item_5_02,Has_Item_5_03,Has_Item_5_07,Has_Item_5_08,Has_Item_7_01,Has_Item_8_01,Publication_Period,Filing_Session_Open_ET,Filing_Session_Close_ET,Feature_Cutoff_Session,Event_Session
META,2022-05-31,2022-05-31T16:18:52-04:00,0001326801-22-000070,1,1,EX99,3,2,1,8.01|9.01,8-K|EX-99.1,0,0,0,0,0,1,0.0,0.0,1.0,0.0004591720062308,2.7043894078815363e-05,0.9995137453079224,0.0004321281121518,0.0004321281121519,0.0004321281121519,0.0004321281121519,0.0004591720062308,2.704389407881536e-05,0.9995137453079224,0.0004321281121519,162.0,token_count,0.0004591720062308,2.704389407881536e-05,EX-99.1,0,EX-99.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AFTER_HOURS,2022-05-31 09:30:00-04:00,2022-05-31 16:00:00-04:00,2022-05-31,2022-06-01
META,2022-06-01,2022-06-01T16:04:26-04:00,0001326801-22-000073,1,0,8K,1,1,0,5.02,8-K,0,0,0,0,0,1,0.0,0.0,1.0,2.1936980374448467e-06,1.5378165699075907e-05,0.999982476234436,-1.318446766163106e-05,-1.318446766163106e-05,-1.318446766163106e-05,-1.318446766163106e-05,2.1936980374448467e-06,1.5378165699075907e-05,0.999982476234436,-1.318446766163106e-05,265.0,token_count,2.1936980374448467e-06,1.5378165699075907e-05,8-K,0,8-K,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2022-06-01 09:30:00-04:00,2022-06-01 16:00:00-04:00,2022-06-01,2022-06-02
META,2022-07-27,2022-07-27T16:07:22-04:00,0001326801-22-000079,1,1,EX99,5,2,3,2.02|9.01,8-K|EX-99.1,1,1,0,1,1,1,0.4885993485342019,0.4809989142236699,0.0304017372421281,0.4887441351841394,0.2556533386065822,0.2556025236412503,0.2330907965775573,-6.445361259466154e-05,-0.5311995634401683,0.999999633229061,0.333435751757103,0.1771905463650037,0.4893736770454022,0.1562452053920993,921.0,token_count,0.9999996423721312,0.531500518321991,EX-99.1,0,EX-99.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AFTER_HOURS,2022-07-27 09:30:00-04:00,2022-07-27 16:00:00-04:00,2022-07-27,2022-07-28
META,2022-07-28,2022-07-28T17:28:23-04:00,0001326801-22-000085,1,0,8K,1,1,0,5.02,8-K,0,0,0,0,0,1,0.0,0.0,1.0,1.1214428923267403e-06,2.7954870347457472e-06,0.9999961853027344,-1.674044142419007e-06,-1.6740441424190069e-06,-1.6740441424190069e-06,-1.6740441424190069e-06,1.1214428923267403e-06,2.7954870347457472e-06,0.9999961853027344,-1.6740441424190069e-06,308.0,token_count,1.1214428923267403e-06,2.7954870347457472e-06,8-K,0,8-K,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2022-07-28 09:30:00-04:00,2022-07-28 16:00:00-04:00,2022-07-28,2022-07-29
META,2022-08-04,2022-08-04T08:00:50-04:00,0000950103-22-013666,1,0,8K,1,1,0,8.01,8-K,0,0,0,0,0,1,0.0,0.0,1.0,0.0002641058817971,0.0001325727498624,0.9996033310890198,0.0001315331319347,0.0001315331319347,0.0001315331319347,0.0001315331319347,0.0002641058817971,0.0001325727498624,0.9996033310890198,0.0001315331319347,232.0,token_count,0.0002641058817971,0.0001325727498624,8-K,0,8-K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PRE_MARKET,2022-08-04 09:30:00-04:00,2022-08-04 16:00:00-04:00,2022-08-03,2022-08-04
META,2022-08-09,2022-08-09T16:33:19-04:00,0000950103-22-013830,1,0,8K,4,4,0,8.01|9.01,8-K,0,0,0,0,0,4,0.0,0.0,1.0,1.9185223318571165e-05,6.696243859759885e-06,0.9999741256653198,1.248897945881128e-05,8.740136422602518e-06,4.001719844382024e-06,3.424483111302834e-05,2.1167667227928177e-05,7.235961277274328e-06,0.9999715983867644,1.393170595065385e-05,1289.0,token_count,5.07301083416678e-05,1.648527722863946e-05,8-K,1,8-K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AFTER_HOURS,2022-08-09 09:30:00-04:00,2022-08-09 16:00:00-04:00,2022-08-09,2022-08-10
META,2022-09-30,2022-09-30T16:32:57-04:00,0001326801-22-000094,1,0,8K,1,1,0,5.02,8-K,0,0,0,0,0,1,0.0,0.0,1.0,1.6492691429448314e-05,1.0292465958627872e-05,0.9999732971191406,6.200225470820442e-06,6.200225470820442e-06,6.200225470820442e-06,6.200225470820442e-06,1.6492691429448314e-05,1.0292465958627872e-05,0.9999732971191406,6.200225470820442e-06,325.0,token_count,1.6492691429448314e-05,1.0292465958627872e-05,8-K,0,8-K,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2022-09-30 09:30:00-04:00,2022-09-30 16:00:00-04:00,2022-09-30,2022-10-03
META,2022-10-26,2022-10-26T16:19:09-04:00,0001326801-22-000105,1,1,EX99,6,2,4,2.02|9.01,8-K|EX-99.1,1,1,0,2,0,2,0.6223365172667157,0.0,0.3776634827332844,0.6605123149369196,0.0002680383714445,0.3392196668818455,0.6602442765654749,0.5619268974605802,0.0001269134772883,0.9999998704754444,0.531219529464579,0.0002243847461056,0.4685561026925882,0.5309951447184733,1361.0,token_count,0.9999998807907104,0.000801047484856,EX-99.1,0,EX-99.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AFTER_HOURS,2022-10-26 09:30:00-04:00,2022-10-26 16:00:00-04:00,2022-10-26,2022-10-27
META,2022-11-09,2022-11-09T06:14:36-05:00,0001326801-22-000116,1,1,EX99,8,4,4,7.01|9.01,8-K|EX-99.1,1,1,0,1,0,3,0.0880546075085324,0.0,0.9119453924914676,0.163214154241366,0.0496074217960218,0.7871783924557642,0.1136067324453442,0.042036194470711,-1.539800905447919e-06,0.9999999702987594,0.311577451947187,0.0405597470873679,0.6478627879626506,0.271017704859819,1465.0,token_count,1.0,0.1595151722431183,EX-99.1,3,EX-99.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PRE_MARKET,2022-11-09 09:30:00-05:00,2022-11-09 16:00:00-05:00,2022-11-08,2022-11-09
META,2023-02-01,2023-02-01T16:22:15-05:00,0001326801-23-000008,1,1,EX99,7,3,4,2.02|8.01|9.01,8-K|EX-99.1,1,1,1,2,1,1,0.5417705735660848,0.1795511221945137,0.2786783042394015,0.5258363508665818,0.1684677751428732,0.3056958667287779,0.3573685757237086,0.4695472337771206,-0.9367625018348916,0.9999997571141082,0.4851402073691133,0.2345572766607488,0.2803025145560482,0.2505829307083644,1604.0,token_count,0.9999997615814208,0.9381489753723145,EX-99.1,0,EX-99.1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,AFTER_HOURS,2023-02-01 09:30:00-05:00,2023-02-01 16:00:00-05:00,2023-02-01,2023-02-02
META,2023-02-01,2023-02-01T20:30:19-05:00,0001326801-23-000015,1,0,8K,1,1,0,5.02,8-K,0,0,0,0,0,1,0.0,0.0,1.0,6.370050687110052e-05,0.0131652858108282,0.9867709875106812,-0.0131015853039571,-0.0131015853039571,-0.0131015853039571,-0.0131015853039571,6.370050687110052e-05,0.0131652858108282,0.9867709875106812,-0.0131015853039571,109.0,token_count,6.370050687110052e-05,0.0131652858108282,8-K,0,8-K,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2023-02-01 09:30:00-05:00,2023-02-01 16:00:00-05:00,2023-02-01,2023-02-02
META,2023-02-13,2023-02-13T16:09:07-05:00,0001326801-23-000019,1,0,8K,1,1,0,5.02,8-K,0,0,0,0,0,1,0.0,0.0,1.0,2.3273831175174564e-05,0.0004101121157872,0.999566614627838,-0.0003868382846121,-0.0003868382846121,-0.0003868382846121,-0.0003868382846121,2.3273831175174564e-05,0.0004101121157873,0.999566614627838,-0.0003868382846121,109.0,token_count,2.3273831175174564e-05,0.0004101121157873,8-K,0,8-K,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2023-02-13 09:30:00-05:00,2023-02-13 16:00:00-05:00,2023-02-13,2023-02-14
META,2023-02-15,2023-02-15T16:25:51-05:00,0001326801-23-000023,1,0,8K,2,2,0,5.02,8-K,0,0,0,0,0,2,0.0,0.0,1.0,0.0001545844305515,2.4850086880162536e-05,0.9998204879885678,0.0001297343436714,0.0002181647578254,0.0001075059335562,0.0003288235820946,0.000261856468569,4.369171074358746e-05,0.9996944069862366,0.0002181647578254,458.0,token_count,0.0003960930625908,6.726948049617931e-05,8-K,1,8-K,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2023-02-15 09:30:00-05:00,2023-02-15 16:00:00-05:00,2023-02-15,2023-02-16
META,2023-03-14,2023-03-14T09:18:43-04:00,0001326801-23-000035,1,1,EX99,9,3,6,7.01|9.01,8-K|EX-99.1,1,1,0,6,0,0,1.0,0.0,0.0,0.9434980979898822,0.0001731807431397,0.0563287355253394,0.9433249172467424,0.9974131746596412,0.6865408466546796,0.9999982472416492,0.9445720712343852,0.000169839939744,0.0552581038288243,0.9444022312946412,2591.0,token_count,0.9999985694885254,0.0009646369726397,EX-99.1,4,EX-99.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PRE_MARKET,2023-03-14 09:30:00-04:00,2023-03-14 16:00:00-04:00,2023-03-13,2023-03-14
META,2023-04-10,2023-04-10T16:18:35-04:00,0001326801-23-000038,1,0,8K,2,2,0,5.02,8-K,0,0,0,0,0,2,0.0,0.0,1.0,2.9184995076922835e-06,1.812025670887373e-05,0.9999789035536154,-1.5201757201177738e-05,-6.524713450058421e-05,-0.0001295172960453,-9.769729558684048e-07,8.31186565619646e-06,7.355900015679745e-05,0.9999181032180786,-6.524713450058421e-05,497.0,token_count,1.5238229934766425e-05,0.0001447555259801,8-K,1,8-K,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2023-04-10 09:30:00-04:00,2023-04-10 16:00:00-04:00,2023-04-10,2023-04-11
META,2023-04-26,2023-04-26T16:18:04-04:00,0001326801-23-000063,1,1,EX99,6,2,4,2.02|9.01,8-K|EX-99.1,1,1,0,1,0,3,0.2860980523841504,0.0,0.7139019476158496,0.302802416658752,0.0001137385854766,0.6970838152130686,0.3026886780732754,0.0310406074422644,-0.0003238728022552,0.9999998733689908,0.2655808125291514,0.0001415086663353,0.734277643220782,0.2654393038628161,1489.0,token_count,0.9999998807907104,0.0003457731218077,EX-99.1,0,EX-99.1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AFTER_HOURS,2023-04-26 09:30:00-04:00,2023-04-26 16:00:00-04:00,2023-04-26,2023-04-27
META,2023-05-03,2023-05-03T16:13:28-04:00,0001193125-23-134410,1,0,8K,3,3,0,8.01|9.01,8-K,0,0,0,0,0,3,0.0,0.0,1.0,1.290518111744898e-05,4.55236678295349e-06,0.9999824646980532,8.35281433449549e-06,4.9101942067864e-06,2.5701756385387853e-06,1.7045833828888135e-05,1.3470901649270672e-05,5.295500424532899e-06,0.999981164932251,8.175401224737774e-06,961.0,token_count,2.187655445595737e-05,9.205698006553575e-06,8-K,2,8-K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AFTER_HOURS,2023-05-03 09:30:00-04:00,2023-05-03 16:00:00-04:00,2023-05-03,2023-05-04
META,2023-06-01,2023-06-01T21:58:13-04:00,0001326801-23-000083,1,0,8K,5,5,0,5.07|9.01,8-K,0,0,0,0,0,5,0.0,0.0,1.0,1.8928664308543845e-06,3.039236262972971e-06,0.9999950825102424,-1.1463698321185867e-06,-1.2333764516370138e-06,-1.1397422895242926e-05,1.1667285377825465e-06,2.338947251701029e-06,5.439755983616123e-06,0.9999922275543212,-3.100808731915094e-06,1678.0,token_count,4.121821802982595e-06,1.551924469822552e-05,8-K,4,8-K,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AFTER_HOURS,2023-06-01 09:30:00-04:00,2023-06-01 16:00:00-04:00,2023-06-01,2023-06-02
META,2023-07-26,2023-07-26T16:06:51-04:00,0001326801-23-000089,1,1,EX99,6,2,4,2.02|9.01,8-K|EX-99.1,1,1,0,2,0,2,0.5294490183660545,0.0,0.4705509816339455,0.5993566307771693,3.8365052655511214e-05,0.4006050127739187,0.5993182657245136,0.6672929913966071,0.0001081818445527,0.9999995130992474,0.5837127393751871,3.931994093342439e-05,0.4162479515889501,0.5836734194342537,1579.0,token_count,0.9999995231628418,6.287758151302114e-05,EX-99.1,0,EX-99.1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AFTER_HOURS,2023-07-26 09:30:00-04:00,2023-07-26 16:00:00-04:00,2023-07-26,2023-07-27
META,2023-10-25,2023-10-25T16:20:51-04:00,0001326801-23-000100,1,1,EX99,6,2,4,2.02|9.01,8-K|EX-99.1,1,1,0,1,1,2,0.2739816031537451,0.228646517739816,0.4973718791064389,0.2782017427249401,0.2127006241332005,0.5090976242451059,0.0655011185917395,0.0086096148334035,-0.929214443312958,0.9999955593394674,0.2545687889796681,0.232568702556339,0.5128624976396168,0.0220000864233291,1522.0,token_count,0.9999955892562866,0.9299471974372864,EX-99.1,0,EX-99.1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AFTER_HOURS,2023-10-25 09:30:00-04:00,2023-10-25 16:00:00-04:00,2023-10-25,2023-10-26
META,2024-01-17,2024-01-17T19:42:58-05:00,0001326801-24-000003,1,0,8K,1,1,0,5.02,8-K,0,0,0,0,0,1,0.0,0.0,1.0,2.941656248367508e-06,1.5982795957825147e-05,0.9999810457229614,-1.304113970945764e-05,-1.304113970945764e-05,-1.304113970945764e-05,-1.304113970945764e-05,2.941656248367508e-06,1.5982795957825147e-05,0.9999810457229614,-1.304113970945764e-05,107.0,token_count,2.941656248367508e-06,1.5982795957825147e-05,8-K,0,8-K,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2024-01-17 09:30:00-05:00,2024-01-17 16:00:00-05:00,2024-01-17,2024-01-18
META,2024-02-01,2024-02-01T16:10:29-05:00,0001326801-24-000010,1,1,EX99,8,3,5,2.02|8.01|9.01,8-K|EX-99.1,1,1,1,2,0,3,0.2636514065085493,0.0,0.7363485934914507,0.3604108014265335,0.0525618564654072,0.5870273602884469,0.3078489449611262,0.3765797899686731,-0.1994067560881376,0.999998435981837,0.4779757845339191,0.0425422527536582,0.4794819625268246,0.4354335317802608,1813.0,token_count,0.9999984502792358,0.2126400917768478,EX-99.1,0,EX-99.1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,AFTER_HOURS,2024-02-01 09:30:00-05:00,2024-02-01 16:00:00-05:00,2024-02-01,2024-02-02
META,2024-02-14,2024-02-14T16:28:03-05:00,0001326801-24-000019,1,1,EX99,4,2,2,5.02|9.01,8-K|EX-99.1,0,0,0,0,0,2,0.0,0.0,1.0,0.004499803441222,3.018445113411872e-06,0.9954971844710192,0.0044967849961085,0.0036754031448253,-2.9590587473649066e-06,0.0073537653483981,0.0036786138246043,3.2106797789310804e-06,0.9963181912899016,0.0036754031448253,721.0,token_count,0.0073561151511967,4.07155675929971e-06,EX-99.1,0,EX-99.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2024-02-14 09:30:00-05:00,2024-02-14 16:00:00-05:00,2024-02-14,2024-02-15
META,2024-04-24,2024-04-24T16:07:26-04:00,0001326801-24-000044,1,1,EX99,4,2,2,2.02|9.01,8-K|EX-99.1,1,1,0,2,0,0,1.0,0.0,0.0,0.992677371688636,0.0001148636007603,0.007207735554718,0.9925625080878756,0.9922254708693368,0.9844548905530246,0.9999960511856488,0.992345541715622,0.0001200708462851,0.0075343586104281,0.9922254708693368,830.0,token_count,0.9999960660934448,0.0002401267847744,EX-99.1,0,EX-99.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AFTER_HOURS,2024-04-24 09:30:00-04:00,2024-04-24 16:00:00-04:00,2024-04-24,2024-04-25
META,2024-05-31,2024-05-31T16:14:51-04:00,0001326801-24-000057,1,0,8K,6,6,0,5.07|9.01,8-K,0,0,0,0,0,6,0.0,0.0,1.0,5.452443228055632e-06,3.2128342318222447e-06,0.9999913651803728,2.2396089962333865e-06,9.470053328186624e-07,-1.1397422895242926e-05,9.09063192011672e-06,4.6552449219916525e-06,6.205458528067235e-06,0.9999891519546508,-1.5502136060755829e-06,1829.0,token_count,1.3902714272262529e-05,1.551924469822552e-05,8-K,2,8-K,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AFTER_HOURS,2024-05-31 09:30:00-04:00,2024-05-31 16:00:00-04:00,2024-05-31,2024-06-03
META,2024-07-31,2024-07-31T16:11:20-04:00,0001326801-24-000065,1,1,EX99,4,2,2,2.02|9.01,8-K|EX-99.1,1,1,0,1,0,1,0.5551425030978935,0.0,0.4448574969021066,0.5553390140768328,0.0175815942309617,0.4270794014051184,0.5377574198458711,0.4804599713990285,-0.0390798139560502,0.9999997567541072,0.5002208991354563,0.0197609277364278,0.4800181864351813,0.4804599713990285,807.0,token_count,0.9999997615814208,0.0395218506455421,EX-99.1,0,EX-99.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AFTER_HOURS,2024-07-31 09:30:00-04:00,2024-07-31 16:00:00-04:00,2024-07-31,2024-08-01
META,2024-08-09,2024-08-09T16:30:30-04:00,0001193125-24-197873,1,0,8K,3,3,0,8.01|9.01,8-K,0,0,0,0,0,3,0.0,0.0,1.0,1.2527180821113322e-05,4.424106353082179e-06,0.9999830338262744,8.103074468031144e-06,5.685026508217561e-06,2.6498491934034973e-06,1.5199770132312553e-05,1.3013121133553796e-05,5.168239188909259e-06,0.9999818007151284,7.844881944644536e-06,961.0,token_count,1.9350498405401595e-05,9.378150934935547e-06,8-K,2,8-K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AFTER_HOURS,2024-08-09 09:30:00-04:00,2024-08-09 16:00:00-04:00,2024-08-09,2024-08-12
META,2024-09-10,2024-09-10T16:53:12-04:00,0001326801-24-000072,1,0,8K,2,2,0,5.03|9.01,8-K,0,0,0,0,0,2,0.0,0.0,1.0,3.444149293830957e-05,4.315131088581124e-05,0.999922410285834,-8.709817947498758e-06,-7.505079429391654e-05,-0.000167036181665,1.6934593077166937e-05,2.46988329308806e-05,9.974962722480758e-05,0.9998755753040314,-7.505079429391654e-05,330.0,token_count,3.820756319328211e-05,0.0001782262843335,8-K,0,8-K,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,AFTER_HOURS,2024-09-10 09:30:00-04:00,2024-09-10 16:00:00-04:00,2024-09-10,2024-09-11
META,2024-10-30,2024-10-30T16:08:12-04:00,0001326801-24-000077,1,1,EX99,4,2,2,2.02|9.01,8-K|EX-99.1,1,1,0,1,0,1,0.5777202072538861,0.0,0.422279792746114,0.5832719099056458,0.0001109550416971,0.4166171814691,0.5831609548639487,0.5064421349154906,0.0128843932470772,0.999999876583904,0.5065735103562474,0.0001313754407567,0.4932951588972614,0.5064421349154906,772.0,token_count,0.9999998807907104,0.0002627466747071,EX-99.1,0,EX-99.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AFTER_HOURS,2024-10-30 09:30:00-04:00,2024-10-30 16:00:00-04:00,2024-10-30,2024-10-31
META,2025-01-06,2025-01-06T16:40:45-05:00,0001326801-25-000005,1,1,EX99,5,2,3,5.02|9.01,8-K|EX-99.1,0,0,0,1,0,2,0.3816013628620102,0.0,0.6183986371379898,0.37556453282263,2.2768465339266177e-06,0.6244331512987309,0.3755622559760962,2.07126172426797e-05,1.1684028322633822e-06,0.9841603270269844,0.3280631112248405,2.3752091541003515e-06,0.6719344761222601,0.3280607360156864,1174.0,token_count,0.9841635823249816,3.255297997384332e-06,EX-99.1,0,EX-99.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2025-01-06 09:30:00-05:00,2025-01-06 16:00:00-05:00,2025-01-06,2025-01-07
META,2025-01-29,2025-01-29T16:47:14-05:00,0001326801-25-000014,1,1,EX99,5,2,3,2.02|9.01,8-K|EX-99.1,1,1,0,2,0,1,0.6455798864557989,0.0,0.3544201135442011,0.7341767122420662,2.2640862271758783e-05,0.2658006596839238,0.7341540713797944,0.9808477354281422,0.2667934447345033,0.9999923516361892,0.7492328584194183,2.168115314008882e-05,0.2507454745015517,0.7492111772662783,1233.0,token_count,0.9999923706054688,5.526842505787499e-05,EX-99.1,0,EX-99.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AFTER_HOURS,2025-01-29 09:30:00-05:00,2025-01-29 16:00:00-05:00,2025-01-29,2025-01-30
META,2025-02-20,2025-02-20T16:33:09-05:00,0001326801-25-000021,1,0,8K,1,1,0,5.02,8-K,1,0,0,0,0,1,0.0,0.0,1.0,0.0006220563082024,5.088095804239856e-06,0.999372899532318,0.0006169682123982,0.0006169682123982,0.0006169682123982,0.0006169682123982,0.0006220563082024,5.088095804239856e-06,0.999372899532318,0.0006169682123982,362.0,token_count,0.0006220563082024,5.088095804239856e-06,8-K,0,8-K,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2025-02-20 09:30:00-05:00,2025-02-20 16:00:00-05:00,2025-02-20,2025-02-21
META,2025-04-11,2025-04-11T17:04:06-04:00,0001326801-25-000027,1,1,EX99,4,2,2,5.02|9.01,8-K|EX-99.1,0,0,0,0,0,2,0.0,0.0,1.0,0.0044160045231095,2.7443369375699297e-06,0.9955811779419376,0.004413260186172,0.0040300000476918,5.89402588957455e-07,0.0080594106927947,0.0040326986724039,2.698624712138553e-06,0.995964527130127,0.0040300000476918,778.0,token_count,0.0080625899136066,3.1792208119441057e-06,EX-99.1,0,EX-99.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2025-04-11 09:30:00-04:00,2025-04-11 16:00:00-04:00,2025-04-11,2025-04-14
META,2025-04-30,2025-04-30T16:16:00-04:00,0001326801-25-000050,1,1,EX99,5,2,3,2.02|9.01,8-K|EX-99.1,1,1,0,1,1,1,0.4591728525980912,0.0890774125132555,0.4517497348886532,0.4597577210392902,0.0884309053992898,0.4518113746970023,0.3713268156400003,0.0011855423581437,-0.9921880920155672,0.9999998749036,0.333785931681632,0.3307868232662398,0.3354272312586155,0.0029991084153921,943.0,token_count,0.9999998807907104,0.9922667145729064,EX-99.1,0,EX-99.1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AFTER_HOURS,2025-04-30 09:30:00-04:00,2025-04-30 16:00:00-04:00,2025-04-30,2025-05-01
META,2025-05-30,2025-05-30T16:22:05-04:00,0001326801-25-000090,1,0,8K,7,7,0,5.07|9.01,8-K,0,0,0,0,0,7,0.0,0.0,1.0,2.2299228150199467e-06,2.712683796786904e-06,0.9999950620649436,-4.827609817669575e-07,-4.815991090367788e-07,-1.1397422895242926e-05,3.356132765475195e-06,2.5197099609337263e-06,4.910682528296613e-06,0.9999925749642508,-2.390972567362886e-06,2107.0,token_count,5.087307272333419e-06,1.551924469822552e-05,8-K,3,8-K,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AFTER_HOURS,2025-05-30 09:30:00-04:00,2025-05-30 16:00:00-04:00,2025-05-30,2025-06-02
META,2025-07-30,2025-07-30T16:13:01-04:00,0001628280-25-036719,1,1,EX99,5,2,3,2.02|9.01,8-K|EX-99.1,1,1,0,2,0,1,0.71081307627829,0.0,0.2891869237217099,0.712344437088171,0.0348605649865967,0.252795003076568,0.6774838721015742,0.9927657143980468,-0.1065898835659027,0.9999989177034968,0.6689070363839468,0.0401821202053997,0.2909108499870854,0.628724916178547,1193.0,token_count,0.999998927116394,0.1205440163612365,EX-99.1,0,EX-99.1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AFTER_HOURS,2025-07-30 09:30:00-04:00,2025-07-30 16:00:00-04:00,2025-07-30,2025-07-31
META,2025-10-29,2025-10-29T16:08:34-04:00,0001628280-25-047114,1,1,EX99,6,2,4,2.02|9.01,8-K|EX-99.1,1,1,0,3,1,0,0.892328398384926,0.107671601615074,0.0,0.8886384720779945,0.1075980306157712,0.0037634563039411,0.7810404414622233,0.993801380230792,-0.9992512696771882,0.9999963272509192,0.7469159008614952,0.2498289463526664,0.0032551263252571,0.4970869545088288,1486.0,token_count,0.9999964237213136,0.9993152618408204,EX-99.1,0,EX-99.1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AFTER_HOURS,2025-10-29 09:30:00-04:00,2025-10-29 16:00:00-04:00,2025-10-29,2025-10-30
META,2025-11-03,2025-11-03T16:18:13-05:00,0001193125-25-262593,1,0,8K,3,3,0,8.01|9.01,8-K,0,0,0,0,0,3,0.0,0.0,1.0,1.3147096139886968e-05,3.495757351005532e-06,0.9999833240601176,9.651338788881436e-06,6.237096613403992e-06,2.528508957766462e-06,1.9786097709584283e-05,1.3188256768141097e-05,3.671022341222852e-06,0.9999831120173136,9.517234426918243e-06,1035.0,token_count,2.5344248570036143e-05,5.55815086045186e-06,8-K,2,8-K,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AFTER_HOURS,2025-11-03 09:30:00-05:00,2025-11-03 16:00:00-05:00,2025-11-03,2025-11-04
META,2025-12-12,2025-12-12T16:14:29-05:00,0001628280-25-056768,1,1,EX99,82,2,80,8.01|9.01,8-K|EX-99.1|EX-99.2,0,0,0,0,0,80,0.0,0.0,1.0,0.0001073032194735,0.0044746119797907,0.9954180828238296,-0.0043673087603172,-1.4935914691704966e-05,-0.2743571748724207,0.0005146263247297,0.0001030637178935,0.0042065059616134,0.9956904277205468,-0.0041034422437199,30935.0,token_count,0.0018479177961125,0.2762050926685333,EX-99.2,3,EX-99.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AFTER_HOURS,2025-12-12 09:30:00-05:00,2025-12-12 16:00:00-05:00,2025-12-12,2025-12-15
META,2025-12-19,2025-12-19T17:00:37-05:00,0001628280-25-058337,1,0,8K,1,1,0,5.02,8-K,0,0,0,0,0,1,0.0,0.0,1.0,7.777762220939621e-06,4.148086736677215e-05,0.9999507665634156,-3.3703105145832524e-05,-3.3703105145832524e-05,-3.3703105145832524e-05,-3.3703105145832524e-05,7.777762220939621e-06,4.148086736677215e-05,0.9999507665634156,-3.3703105145832524e-05,71.0,token_count,7.777762220939621e-06,4.148086736677215e-05,8-K,0,8-K,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,AFTER_HOURS,2025-12-19 09:30:00-05:00,2025-12-19 16:00:00-05:00,2025-12-19,2025-12-22
