Variant,Test_Year,Feature,Baseline_BA,Mean_BA_Drop,Std_BA_Drop,Baseline_AUC,Mean_AUC_Drop,Std_AUC_Drop,N_Repeats,Rank_AUC
B,2025,Price_to_SMA20,0.48382994186046513,-0.032549055232558105,0.019430780446901264,0.5196220930232558,-0.015301598837209324,0.01585632927326748,100,26
B,2025,QQQ_Volatility_14D,0.48382994186046513,-0.0113426598837209,0.021070300621469164,0.5196220930232558,-0.01891351744186049,0.017283031828022006,100,27
B,2025,RSI_14,0.48382994186046513,-0.035406976744186004,0.025033336496845682,0.5196220930232558,-0.032986918604651194,0.019790302003157418,100,28
C,2025,Relative_Volume_20D,0.5032703488372092,0.028455668604651096,0.02586605648008616,0.5363372093023255,0.029022529069767402,0.02112033237279927,100,1
C,2025,Volatility_14D,0.5032703488372092,0.006938590116279012,0.018539868187393494,0.5363372093023255,0.019344113372092974,0.011547639179540123,100,2
C,2025,Sentiment_Momentum_3,0.5032703488372092,0.011251816860465058,0.020671089585480716,0.5363372093023255,0.015986555232558108,0.010823393380786592,100,3
C,2025,Stock_vs_QQQ_1D,0.5032703488372092,0.005982921511627848,0.023788873712977318,0.5363372093023255,0.011522529069767386,0.021631504347918256,100,4
C,2025,Stock_vs_QQQ_5D,0.5032703488372092,-0.004413154069767491,0.01939309344916283,0.5363372093023255,0.011002906976744144,0.018131813965824216,100,5
C,2025,Has_EX99,0.5032703488372092,0.007269258720930185,0.00986765566732519,0.5363372093023255,0.009731104651162743,0.0036205127578581397,100,6
C,2025,Mean_Net_Sentiment,0.5032703488372092,0.002440043604651115,0.016085370298776276,0.5363372093023255,0.002007630813953446,0.009428716533425011,100,7
C,2025,QQQ_Log_Return_3D,0.5032703488372092,0.001827761627906926,0.01944205894091799,0.5363372093023255,0.0012554505813952965,0.012257028757658406,100,8
C,2025,Has_Event_Guidance,0.5032703488372092,0.0,0.0,0.5363372093023255,0.001070130813953435,0.0014944099167506423,100,9
